distrito_code,nome,ibge_code,municipio_nome,uf
231030810,Cococi,2310308,Parambu,CE
231030812,Gavião,2310308,Parambu,CE
231030814,Miranda,2310308,Parambu,CE
231030815,Monte Sion,2310308,Parambu,CE
231030820,Novo Assis,2310308,Parambu,CE
231030830,Oiticica,2310308,Parambu,CE
231030835,Riachão,2310308,Parambu,CE
231030840,Campo Grande,2310308,Parambu,CE
231040705,Paramoti,2310407,Paramoti,CE
231040710,Água Boa,2310407,Paramoti,CE
231050605,Pedra Branca,2310506,Pedra Branca,CE
231050607,Capitão Mor,2310506,Pedra Branca,CE
231050610,Mineirolândia,2310506,Pedra Branca,CE
231050615,Santa Cruz do Banabuiú,2310506,Pedra Branca,CE
231050620,Tróia,2310506,Pedra Branca,CE
231060505,Penaforte,2310605,Penaforte,CE
231060515,Juá,2310605,Penaforte,CE
231060525,Santo André,2310605,Penaforte,CE
231070405,Pentecoste,2310704,Pentecoste,CE
231070410,Matias,2310704,Pentecoste,CE
231070415,Porfírio Sampaio,2310704,Pentecoste,CE
231070420,Sebastião de Abreu,2310704,Pentecoste,CE
231080305,Pereiro,2310803,Pereiro,CE
231080310,Crioulos,2310803,Pereiro,CE
231085205,Pindoretama,2310852,Pindoretama,CE
231085210,Capim de Roça,2310852,Pindoretama,CE
231085215,Caponguinha,2310852,Pindoretama,CE
231085220,Ema,2310852,Pindoretama,CE
231085225,Pratiús,2310852,Pindoretama,CE
231090205,Piquet Carneiro,2310902,Piquet Carneiro,CE
231090207,Catolé da Pista,2310902,Piquet Carneiro,CE
231090210,Ibicuã,2310902,Piquet Carneiro,CE
231090215,Mulungu,2310902,Piquet Carneiro,CE
231095105,Pires Ferreira,2310951,Pires Ferreira,CE
231095110,Santo Izidro,2310951,Pires Ferreira,CE
231095115,Donato,2310951,Pires Ferreira,CE
231095120,Otavilândia,2310951,Pires Ferreira,CE
231100905,Poranga,2311009,Poranga,CE
231100907,Buritizal,2311009,Poranga,CE
231100908,Cachoeira Grande,2311009,Poranga,CE
231100910,Macambira,2311009,Poranga,CE
231110805,Porteiras,2311108,Porteiras,CE
231110830,Simão,2311108,Porteiras,CE
231120705,Potengi,2311207,Potengi,CE
231120710,Barreiros,2311207,Potengi,CE
231123105,Potiretama,2311231,Potiretama,CE
231123110,Canindezinho,2311231,Potiretama,CE
231126405,Quiterianópolis,2311264,Quiterianópolis,CE
231126410,Algodões,2311264,Quiterianópolis,CE
231126420,São Francisco,2311264,Quiterianópolis,CE
231130605,Quixadá,2311306,Quixadá,CE
231130618,Califórnia,2311306,Quixadá,CE
231130625,Cipó dos Anjos,2311306,Quixadá,CE
231130630,Custódio,2311306,Quixadá,CE
231130635,Daniel de Queiróz,2311306,Quixadá,CE
231130640,Dom Maurício,2311306,Quixadá,CE
231130643,Juá,2311306,Quixadá,CE
231130650,Juatama,2311306,Quixadá,CE
231130652,Riacho Verde,2311306,Quixadá,CE
231130657,São Bernardo,2311306,Quixadá,CE
231130659,São João dos Queirozes,2311306,Quixadá,CE
231130665,Tapuiará,2311306,Quixadá,CE
231130670,Várzea da Onça,2311306,Quixadá,CE
231135505,Quixelô,2311355,Quixelô,CE
231135507,Antonico,2311355,Quixelô,CE
231140505,Quixeramobim,2311405,Quixeramobim,CE
231140507,Belém,2311405,Quixeramobim,CE
231140508,Berilândia,2311405,Quixeramobim,CE
231140510,Encantado,2311405,Quixeramobim,CE
231140515,Lacerda,2311405,Quixeramobim,CE
231140530,Manituba,2311405,Quixeramobim,CE
231140532,Nenelândia,2311405,Quixeramobim,CE
231140535,Passagem,2311405,Quixeramobim,CE
231140540,Damião Carneiro,2311405,Quixeramobim,CE
231140545,São Miguel,2311405,Quixeramobim,CE
231140550,Uruquê,2311405,Quixeramobim,CE
231150405,Quixeré,2311504,Quixeré,CE
231150407,Água Fria,2311504,Quixeré,CE
231150410,Lagoinha,2311504,Quixeré,CE
231150420,Tomé,2311504,Quixeré,CE
231160305,Redenção,2311603,Redenção,CE
231160315,Antônio Diogo,2311603,Redenção,CE
231160321,Faísca,2311603,Redenção,CE
231160325,Guassi,2311603,Redenção,CE
231160330,Barra Nova,2311603,Redenção,CE
231170205,Reriutaba,2311702,Reriutaba,CE
231170210,Amanaiara,2311702,Reriutaba,CE
231170220,Campo Lindo,2311702,Reriutaba,CE
231180105,Russas,2311801,Russas,CE
231180110,Bonhu,2311801,Russas,CE
231180115,Flores,2311801,Russas,CE
231180117,Lagoa Grande,2311801,Russas,CE
231180119,Peixe,2311801,Russas,CE
231180120,São João de Deus,2311801,Russas,CE
231180125,Timbaúba de Nossa Senhora das Dores,2311801,Russas,CE
231190005,Saboeiro,2311900,Saboeiro,CE
231190008,Barrinha,2311900,Saboeiro,CE
231190009,Felipe,2311900,Saboeiro,CE
231190010,Flamengo,2311900,Saboeiro,CE
231190030,Malhada,2311900,Saboeiro,CE
231190050,São José,2311900,Saboeiro,CE
231195905,Salitre,2311959,Salitre,CE
231195910,Caldeirão,2311959,Salitre,CE
231195920,Lagoa dos Crioulos,2311959,Salitre,CE
231200705,Santana do Acaraú,2312007,Santana do Acaraú,CE
231200707,Bahia,2312007,Santana do Acaraú,CE
231200708,Baixa Fria,2312007,Santana do Acaraú,CE
231200709,Barro Preto,2312007,Santana do Acaraú,CE
231200710,João Cordeiro,2312007,Santana do Acaraú,CE
231200715,Mutambeiras,2312007,Santana do Acaraú,CE
231200720,Parapuí,2312007,Santana do Acaraú,CE
231200725,Sapó,2312007,Santana do Acaraú,CE
231210605,Santana do Cariri,2312106,Santana do Cariri,CE
231210610,Anjinhos,2312106,Santana do Cariri,CE
231210615,Araporanga,2312106,Santana do Cariri,CE
231210620,Brejo Grande,2312106,Santana do Cariri,CE
231210625,Dom Leme,2312106,Santana do Cariri,CE
231210640,Pontal da Santa Cruz,2312106,Santana do Cariri,CE
231220505,Santa Quitéria,2312205,Santa Quitéria,CE
231220510,Lisieux,2312205,Santa Quitéria,CE
231220520,Logradouro,2312205,Santa Quitéria,CE
231220525,Macaraú,2312205,Santa Quitéria,CE
231220530,Malhada Grande,2312205,Santa Quitéria,CE
231220535,Saco do Belém,2312205,Santa Quitéria,CE
231220540,Raimundo Martins,2312205,Santa Quitéria,CE
231220545,Trapiá,2312205,Santa Quitéria,CE
231220550,Riacho da Pedras,2312205,Santa Quitéria,CE
231220555,Sangradouro,2312205,Santa Quitéria,CE
231220560,Areal,2312205,Santa Quitéria,CE
231230405,São Benedito,2312304,São Benedito,CE
231230409,Barreiros,2312304,São Benedito,CE
231230415,Inhuçu,2312304,São Benedito,CE
231240305,São Gonçalo do Amarante,2312403,São Gonçalo do Amarante,CE
231240308,Cágado,2312403,São Gonçalo do Amarante,CE
231240310,Croatá,2312403,São Gonçalo do Amarante,CE
231240315,Pecém,2312403,São Gonçalo do Amarante,CE
231240320,Serrote,2312403,São Gonçalo do Amarante,CE
231240325,Siupé,2312403,São Gonçalo do Amarante,CE
231240327,Taiba,2312403,São Gonçalo do Amarante,CE
231240330,Umarituba,2312403,São Gonçalo do Amarante,CE
231250205,São João do Jaguaribe,2312502,São João do Jaguaribe,CE
231260105,São Luís do Curu,2312601,São Luís do Curu,CE
231270005,Senador Pompeu,2312700,Senador Pompeu,CE
231270006,Bonfim,2312700,Senador Pompeu,CE
231270008,Codia,2312700,Senador Pompeu,CE
231270010,Engenheiro José Lopes,2312700,Senador Pompeu,CE
231270015,São Joaquim do Salgado,2312700,Senador Pompeu,CE
231270020,Lagoa Nova,2312700,Senador Pompeu,CE
231280905,Senador Sá,2312809,Senador Sá,CE
231280910,Salão,2312809,Senador Sá,CE
231280915,Serrota,2312809,Senador Sá,CE
231290805,Sobral,2312908,Sobral,CE
231290807,Aprazível,2312908,Sobral,CE
231290810,Aracatiaçu,2312908,Sobral,CE
231290815,Bonfim,2312908,Sobral,CE
231290820,Caioca,2312908,Sobral,CE
231290825,Caracará,2312908,Sobral,CE
231290835,Jaibaras,2312908,Sobral,CE
231290840,Jordão,2312908,Sobral,CE
231290845,Rafael Arruda,2312908,Sobral,CE
231290847,Patos,2312908,Sobral,CE
231290850,Patriarca,2312908,Sobral,CE
231290853,São José do Torto,2312908,Sobral,CE
231290855,Taperuaba,2312908,Sobral,CE
231290865,Baracho,2312908,Sobral,CE
231290870,Bilheira,2312908,Sobral,CE
231290875,Pedra de Fogo,2312908,Sobral,CE
231290880,Salgado dos Machados,2312908,Sobral,CE
231300505,Solonópole,2313005,Solonópole,CE
231300510,Assunção,2313005,Solonópole,CE
231300515,Cangati,2313005,Solonópole,CE
231300530,Pasta,2313005,Solonópole,CE
231300532,Prefeita Suely Pinheiro,2313005,Solonópole,CE
231300535,São José de Solonópole,2313005,Solonópole,CE
231310405,Tabuleiro do Norte,2313104,Tabuleiro do Norte,CE
231310410,Olho-d'Água da Bica,2313104,Tabuleiro do Norte,CE
231310415,Peixe Gordo,2313104,Tabuleiro do Norte,CE
231320305,Tamboril,2313203,Tamboril,CE
231320307,Açudinho,2313203,Tamboril,CE
231320310,Boa Esperança,2313203,Tamboril,CE
231320315,Carvalho,2313203,Tamboril,CE
231320320,Curatis,2313203,Tamboril,CE
231320325,Holanda,2313203,Tamboril,CE
231320330,Oliveiras,2313203,Tamboril,CE
231320335,Sucesso,2313203,Tamboril,CE
231325205,Tarrafas,2313252,Tarrafas,CE
231325210,Vila Nova,2313252,Tarrafas,CE
231325215,Caiçara,2313252,Tarrafas,CE
231330205,Tauá,2313302,Tauá,CE
231330210,Barra Nova,2313302,Tauá,CE
231330215,Carrapateiras,2313302,Tauá,CE
231330220,Inhamuns,2313302,Tauá,CE
231330225,Marrecas,2313302,Tauá,CE
231330230,Marruás,2313302,Tauá,CE
231330233,Santa Tereza,2313302,Tauá,CE
231330235,Trici,2313302,Tauá,CE
231335105,Tejuçuoca,2313351,Tejuçuoca,CE
231335110,Caxitoré,2313351,Tejuçuoca,CE
231340105,Tianguá,2313401,Tianguá,CE
231340110,Arapá,2313401,Tianguá,CE
231340115,Caruataí,2313401,Tianguá,CE
231340120,Pindoguaba,2313401,Tianguá,CE
231340125,Tabainha,2313401,Tianguá,CE
231340130,Bela Vista,2313401,Tianguá,CE
231350005,Trairi,2313500,Trairi,CE
231350006,Córrego Fundo,2313500,Trairi,CE
231350007,Canaan,2313500,Trairi,CE
231350008,Fleicheiras,2313500,Trairi,CE
231350009,Gualdrapas,2313500,Trairi,CE
231350010,Mundaú,2313500,Trairi,CE
231350011,Munguba,2313500,Trairi,CE
231355905,Tururu,2313559,Tururu,CE
231355910,Cemoaba,2313559,Tururu,CE
231355915,Conceição,2313559,Tururu,CE
231355925,São Pedro do Gavião,2313559,Tururu,CE
231360905,Ubajara,2313609,Ubajara,CE
231360910,Araticum,2313609,Ubajara,CE
231360915,Jaburuna,2313609,Ubajara,CE
231360925,Nova Veneza,2313609,Ubajara,CE
231370805,Umari,2313708,Umari,CE
231370815,Pio X,2313708,Umari,CE
231375705,Umirim,2313757,Umirim,CE
231375720,Caxitoré,2313757,Umirim,CE
231375730,São Joaquim,2313757,Umirim,CE
231380705,Uruburetama,2313807,Uruburetama,CE
231380709,Itacolomy,2313807,Uruburetama,CE
231380711,Mundaú,2313807,Uruburetama,CE
231380713,Retiro,2313807,Uruburetama,CE
231380715,Santa Luzia,2313807,Uruburetama,CE
231390605,Uruoca,2313906,Uruoca,CE
231390610,Campánario,2313906,Uruoca,CE
231390615,Paracuá,2313906,Uruoca,CE
231395505,Varjota,2313955,Varjota,CE
231395515,Croatá,2313955,Varjota,CE
231400305,Várzea Alegre,2314003,Várzea Alegre,CE
231400310,Calabaça,2314003,Várzea Alegre,CE
231400315,Canindezinho,2314003,Várzea Alegre,CE
231400320,Ibicatu,2314003,Várzea Alegre,CE
231400325,Naraniú,2314003,Várzea Alegre,CE
231400330,Riacho Verde,2314003,Várzea Alegre,CE
231410205,Viçosa do Ceará,2314102,Viçosa do Ceará,CE
231410210,General Tibúrcio,2314102,Viçosa do Ceará,CE
231410212,Juá dos Vieiras,2314102,Viçosa do Ceará,CE
231410215,Lambedouro,2314102,Viçosa do Ceará,CE
231410217,Manhoso,2314102,Viçosa do Ceará,CE
231410220,Padre Vieira,2314102,Viçosa do Ceará,CE
231410223,Passagem da Onça,2314102,Viçosa do Ceará,CE
231410225,Quatiguaba,2314102,Viçosa do Ceará,CE
240010905,Acari,2400109,Acari,RN
240020805,Assú,2400208,Assú,RN
240030705,Afonso Bezerra,2400307,Afonso Bezerra,RN
240040605,Água Nova,2400406,Água Nova,RN
240050505,Alexandria,2400505,Alexandria,RN
240060405,Almino Afonso,2400604,Almino Afonso,RN
240070305,Alto do Rodrigues,2400703,Alto do Rodrigues,RN
240080205,Angicos,2400802,Angicos,RN
240090105,Antônio Martins,2400901,Antônio Martins,RN
240100805,Apodi,2401008,Apodi,RN
240110705,Areia Branca,2401107,Areia Branca,RN
240120605,Arez,2401206,Arez,RN
240130505,Campo Grande,2401305,Campo Grande,RN
240140405,Baía Formosa,2401404,Baía Formosa,RN
240145305,Baraúna,2401453,Baraúna,RN
240150305,Barcelona,2401503,Barcelona,RN
240160205,Bento Fernandes,2401602,Bento Fernandes,RN
240160210,Belo Horizonte,2401602,Bento Fernandes,RN
240165105,Bodó,2401651,Bodó,RN
240170105,Bom Jesus,2401701,Bom Jesus,RN
240180005,Brejinho,2401800,Brejinho,RN
240185905,Caiçara do Norte,2401859,Caiçara do Norte,RN
240190905,Caiçara do Rio do Vento,2401909,Caiçara do Rio do Vento,RN
240200605,Caicó,2402006,Caicó,RN
240210505,Campo Redondo,2402105,Campo Redondo,RN
240220405,Canguaretama,2402204,Canguaretama,RN
240230305,Caraúbas,2402303,Caraúbas,RN
240230310,São Geraldo,2402303,Caraúbas,RN
240240205,Carnaúba dos Dantas,2402402,Carnaúba dos Dantas,RN
240250105,Carnaubais,2402501,Carnaubais,RN
240260005,Ceará-Mirim,2402600,Ceará-Mirim,RN
240270905,Cerro Corá,2402709,Cerro Corá,RN
240280805,Coronel Ezequiel,2402808,Coronel Ezequiel,RN
240290705,Coronel João Pessoa,2402907,Coronel João Pessoa,RN
240300405,Cruzeta,2403004,Cruzeta,RN
240310305,Currais Novos,2403103,Currais Novos,RN
240320205,Doutor Severiano,2403202,Doutor Severiano,RN
240325105,Parnamirim,2403251,Parnamirim,RN
240325110,Pium,2403251,Parnamirim,RN
240325115,Cotovelo,2403251,Parnamirim,RN
240325120,Pirangi do Norte,2403251,Parnamirim,RN
240330105,Encanto,2403301,Encanto,RN
240340005,Equador,2403400,Equador,RN
240350905,Espírito Santo,2403509,Espírito Santo,RN
240360805,Extremoz,2403608,Extremoz,RN
240370705,Felipe Guerra,2403707,Felipe Guerra,RN
240375605,Fernando Pedroza,2403756,Fernando Pedroza,RN
240380605,Florânia,2403806,Florânia,RN
240390505,Francisco Dantas,2403905,Francisco Dantas,RN
240400205,Frutuoso Gomes,2404002,Frutuoso Gomes,RN
240410105,Galinhos,2404101,Galinhos,RN
240420005,Goianinha,2404200,Goianinha,RN
240430905,Governador Dix-Sept Rosado,2404309,Governador Dix-Sept Rosado,RN
240440805,Grossos,2404408,Grossos,RN
240450705,Guamaré,2404507,Guamaré,RN
240460605,Ielmo Marinho,2404606,Ielmo Marinho,RN
240470505,Ipanguaçu,2404705,Ipanguaçu,RN
240480405,Ipueira,2404804,Ipueira,RN
240485305,Itajá,2404853,Itajá,RN
240490305,Itaú,2404903,Itaú,RN
240500905,Jaçanã,2405009,Jaçanã,RN
240510805,Jandaíra,2405108,Jandaíra,RN
240520705,Janduís,2405207,Janduís,RN
240530605,Januário Cicco,2405306,Januário Cicco,RN
240530610,Córrego de São Mateus,2405306,Januário Cicco,RN
240540505,Japi,2405405,Japi,RN
240550405,Jardim de Angicos,2405504,Jardim de Angicos,RN
240560305,Jardim de Piranhas,2405603,Jardim de Piranhas,RN
240570205,Jardim do Seridó,2405702,Jardim do Seridó,RN
240580105,João Câmara,2405801,João Câmara,RN
240590005,João Dias,2405900,João Dias,RN
240590010,Rosário,2405900,João Dias,RN
240600705,José da Penha,2406007,José da Penha,RN
240600710,Major Felipe,2406007,José da Penha,RN
240610605,Jucurutu,2406106,Jucurutu,RN
240615505,Jundiá,2406155,Jundiá,RN
240620505,Lagoa d'Anta,2406205,Lagoa d'Anta,RN
240630405,Lagoa de Pedras,2406304,Lagoa de Pedras,RN
240640305,Lagoa de Velhos,2406403,Lagoa de Velhos,RN
240650205,Lagoa Nova,2406502,Lagoa Nova,RN
240660105,Lagoa Salgada,2406601,Lagoa Salgada,RN
240670005,Lajes,2406700,Lajes,RN
240670010,Firmamento,2406700,Lajes,RN
240680905,Lajes Pintadas,2406809,Lajes Pintadas,RN
240690805,Lucrécia,2406908,Lucrécia,RN
240700505,Luís Gomes,2407005,Luís Gomes,RN
240700515,São Bernardo,2407005,Luís Gomes,RN
240710405,Macaíba,2407104,Macaíba,RN
240710410,Cana Brava,2407104,Macaíba,RN
240710415,Traíras,2407104,Macaíba,RN
240710420,Mangabeira,2407104,Macaíba,RN
240710425,Cajazeiras,2407104,Macaíba,RN
240720305,Macau,2407203,Macau,RN
240725205,Major Sales,2407252,Major Sales,RN
240730205,Marcelino Vieira,2407302,Marcelino Vieira,RN
240740105,Martins,2407401,Martins,RN
240740110,Salva Vida,2407401,Martins,RN
240750005,Maxaranguape,2407500,Maxaranguape,RN
240760905,Messias Targino,2407609,Messias Targino,RN
240770805,Montanhas,2407708,Montanhas,RN
240780705,Monte Alegre,2407807,Monte Alegre,RN
240790605,Monte das Gameleiras,2407906,Monte das Gameleiras,RN
240800305,Mossoró,2408003,Mossoró,RN
240810205,Natal,2408102,Natal,RN
240820105,Nísia Floresta,2408201,Nísia Floresta,RN
240830005,Nova Cruz,2408300,Nova Cruz,RN
240840905,Olho d'Água do Borges,2408409,Olho d'Água do Borges,RN
240850805,Ouro Branco,2408508,Ouro Branco,RN
240860705,Paraná,2408607,Paraná,RN
240870605,Paraú,2408706,Paraú,RN
240880505,Parazinho,2408805,Parazinho,RN
240890405,Parelhas,2408904,Parelhas,RN
240895305,Rio do Fogo,2408953,Rio do Fogo,RN
240910005,Passa e Fica,2409100,Passa e Fica,RN
240920905,Passagem,2409209,Passagem,RN
240930805,Patu,2409308,Patu,RN
240933205,Santa Maria,2409332,Santa Maria,RN
240940705,Pau dos Ferros,2409407,Pau dos Ferros,RN
240950605,Pedra Grande,2409506,Pedra Grande,RN
240960505,Pedra Preta,2409605,Pedra Preta,RN
240970405,Pedro Avelino,2409704,Pedro Avelino,RN
240980305,Pedro Velho,2409803,Pedro Velho,RN
240990205,Pendências,2409902,Pendências,RN
241000905,Pilões,2410009,Pilões,RN
241010805,Poço Branco,2410108,Poço Branco,RN
241020705,Portalegre,2410207,Portalegre,RN
241025605,Porto do Mangue,2410256,Porto do Mangue,RN
241030605,Serra Caiada,2410306,Serra Caiada,RN
241040505,Pureza,2410405,Pureza,RN
241050405,Rafael Fernandes,2410504,Rafael Fernandes,RN
241060305,Rafael Godeiro,2410603,Rafael Godeiro,RN
241070205,Riacho da Cruz,2410702,Riacho da Cruz,RN
241080105,Riacho de Santana,2410801,Riacho de Santana,RN
241090005,Riachuelo,2410900,Riachuelo,RN
241100705,Rodolfo Fernandes,2411007,Rodolfo Fernandes,RN
241105605,Tibau,2411056,Tibau,RN
241110605,Ruy Barbosa,2411106,Ruy Barbosa,RN
241120505,Santa Cruz,2411205,Santa Cruz,RN
241140305,Santana do Matos,2411403,Santana do Matos,RN
241140310,Barão de Serra Branca,2411403,Santana do Matos,RN
241140320,Santa Teresa,2411403,Santana do Matos,RN
241140325,São José da Passagem,2411403,Santana do Matos,RN
241142905,Santana do Seridó,2411429,Santana do Seridó,RN
241150205,Santo Antônio,2411502,Santo Antônio,RN
241160105,São Bento do Norte,2411601,São Bento do Norte,RN
241170005,São Bento do Trairí,2411700,São Bento do Trairí,RN
241180905,São Fernando,2411809,São Fernando,RN
241190805,São Francisco do Oeste,2411908,São Francisco do Oeste,RN
241200505,São Gonçalo do Amarante,2412005,São Gonçalo do Amarante,RN
241210405,São João do Sabugi,2412104,São João do Sabugi,RN
241220305,São José de Mipibu,2412203,São José de Mipibu,RN
241230205,São José do Campestre,2412302,São José do Campestre,RN
